http://astrothesaurus.org/uat/419;Dwarf planets (Solar system);A new category of astronomical objects in the solar system introduced in a resolution by the 26th General Assembly of the International Astronomical Union (IAU) on August 24, 2006. The characterizing properties are as follows: 1) It is in orbit around the Sun; 2) It has sufficient mass for its self-gravity to overcome rigid body forces so that it assumes a hydrostatic equilibrium (nearly round) shape; 3) It has not 'cleared the neighbourhood' around its orbit; and 4) It is not a satellite of a planet, or other non-stellar body. The property 3 reclassified Pluto from a planet to a dwarf planet because it has not cleared the neighborhood of its orbit (the Kuiper Belt). The largest known dwarf planets are: Eris, Pluto, Ceres, Makemake, and 2015 RR245.
http://astrothesaurus.org/uat/419;Solar system dwarf planets;A new category of astronomical objects in the solar system introduced in a resolution by the 26th General Assembly of the International Astronomical Union (IAU) on August 24, 2006. The characterizing properties are as follows: 1) It is in orbit around the Sun; 2) It has sufficient mass for its self-gravity to overcome rigid body forces so that it assumes a hydrostatic equilibrium (nearly round) shape; 3) It has not 'cleared the neighbourhood' around its orbit; and 4) It is not a satellite of a planet, or other non-stellar body. The property 3 reclassified Pluto from a planet to a dwarf planet because it has not cleared the neighborhood of its orbit (the Kuiper Belt). The largest known dwarf planets are: Eris, Pluto, Ceres, Makemake, and 2015 RR245.
http://astrothesaurus.org/uat/415;dE;A galaxy that is much smaller than other members of the elliptical class; it is designated as dE. A subtype of dwarf ellipticals is called a dwarf spheroidal galaxy (dSph). The basic characteristics of the class are low surface brightness and smooth light distribution. They range in luminosity from that of the faintest dSph galaxies M_V ~ -9 to about -17. In the Local Group there are 19 known dEs. They are very common in galaxy clusters.
http://astrothesaurus.org/uat/415;dEs;A galaxy that is much smaller than other members of the elliptical class; it is designated as dE. A subtype of dwarf ellipticals is called a dwarf spheroidal galaxy (dSph). The basic characteristics of the class are low surface brightness and smooth light distribution. They range in luminosity from that of the faintest dSph galaxies M_V ~ -9 to about -17. In the Local Group there are 19 known dEs. They are very common in galaxy clusters.
http://astrothesaurus.org/uat/415;Dwarf ellipticals;A galaxy that is much smaller than other members of the elliptical class; it is designated as dE. A subtype of dwarf ellipticals is called a dwarf spheroidal galaxy (dSph). The basic characteristics of the class are low surface brightness and smooth light distribution. They range in luminosity from that of the faintest dSph galaxies M_V ~ -9 to about -17. In the Local Group there are 19 known dEs. They are very common in galaxy clusters.
http://astrothesaurus.org/uat/417;Dwarf irregular galaxy;An irregular galaxy that is much smaller than other irregulars. Dwarf irregulars are generally metal poor and have relatively high fractions of gas. They are thought to be similar to the earliest galaxies that populated the Universe, and are therefore important to understand the overall evolution of galaxies.
http://astrothesaurus.org/uat/417;Dwarf irregulars;An irregular galaxy that is much smaller than other irregulars. Dwarf irregulars are generally metal poor and have relatively high fractions of gas. They are thought to be similar to the earliest galaxies that populated the Universe, and are therefore important to understand the overall evolution of galaxies.
http://astrothesaurus.org/uat/417;Irregular dwarf galaxies;An irregular galaxy that is much smaller than other irregulars. Dwarf irregulars are generally metal poor and have relatively high fractions of gas. They are thought to be similar to the earliest galaxies that populated the Universe, and are therefore important to understand the overall evolution of galaxies.
http://astrothesaurus.org/uat/894;L dwarf stars;A type of brown dwarf with an effective temperature ranging from about 2200 K to about 1300 K, corresponding to luminosities about 4 x 10^-4 to 3 x 10^-5 times that of the Sun. L dwarfs are intermediate in temperature between M and T dwarfs. Their spectra in the optical show weak titanium oxide (TiO) and vanadium oxide (VO) absorption lines and strong metallic hydrides CrH (8611 and 9969 Å) and FeH (8692 and 9896 Å). Also are present strong neutral atomic lines of alkali metals Na I (8183, 8195 Å), K I (7665, 7699 Å), Rb I (7800, 7948 Å), Cs I (8521, 8943 Å), and sometimes Li I (6708 Å). The prototype of the L-dwarf class is GD 165B.
http://astrothesaurus.org/uat/894;L-type brown dwarfs;A type of brown dwarf with an effective temperature ranging from about 2200 K to about 1300 K, corresponding to luminosities about 4 x 10^-4 to 3 x 10^-5 times that of the Sun. L dwarfs are intermediate in temperature between M and T dwarfs. Their spectra in the optical show weak titanium oxide (TiO) and vanadium oxide (VO) absorption lines and strong metallic hydrides CrH (8611 and 9969 Å) and FeH (8692 and 9896 Å). Also are present strong neutral atomic lines of alkali metals Na I (8183, 8195 Å), K I (7665, 7699 Å), Rb I (7800, 7948 Å), Cs I (8521, 8943 Å), and sometimes Li I (6708 Å). The prototype of the L-dwarf class is GD 165B.
http://astrothesaurus.org/uat/894;L brown dwarfs;A type of brown dwarf with an effective temperature ranging from about 2200 K to about 1300 K, corresponding to luminosities about 4 x 10^-4 to 3 x 10^-5 times that of the Sun. L dwarfs are intermediate in temperature between M and T dwarfs. Their spectra in the optical show weak titanium oxide (TiO) and vanadium oxide (VO) absorption lines and strong metallic hydrides CrH (8611 and 9969 Å) and FeH (8692 and 9896 Å). Also are present strong neutral atomic lines of alkali metals Na I (8183, 8195 Å), K I (7665, 7699 Å), Rb I (7800, 7948 Å), Cs I (8521, 8943 Å), and sometimes Li I (6708 Å). The prototype of the L-dwarf class is GD 165B.
http://astrothesaurus.org/uat/895;L-galaxies;In Morgan's classification, an elongated galaxy of low surface brightness.
http://astrothesaurus.org/uat/897;Lagrange points;Five locations in space where the centrifugal force and the gravitational force of two bodies (m orbiting M) neutralize each other. A third, less massive body, located at any one of these points, will be held in equilibrium with respect to the other two. Three of the points, L1, L2, and L3, lie on a line joining the centers of M and m. L1 lies between M and m, near to m, L2 lies beyond m, and L3 on the other side of M beyond the orbit. The other two points, L4 and L5, which are the most stable, lie on either side of this line, in the orbit of m around M, each of them making an equilateral triangle with M and m. L4 lies in the m's orbit approximately 60° ahead of it, while L5 lies in the m's orbit approximately 60° behind m.
http://astrothesaurus.org/uat/897;Libration points;Five locations in space where the centrifugal force and the gravitational force of two bodies (m orbiting M) neutralize each other. A third, less massive body, located at any one of these points, will be held in equilibrium with respect to the other two. Three of the points, L1, L2, and L3, lie on a line joining the centers of M and m. L1 lies between M and m, near to m, L2 lies beyond m, and L3 on the other side of M beyond the orbit. The other two points, L4 and L5, which are the most stable, lie on either side of this line, in the orbit of m around M, each of them making an equilateral triangle with M and m. L4 lies in the m's orbit approximately 60° ahead of it, while L5 lies in the m's orbit approximately 60° behind m.
http://astrothesaurus.org/uat/897;L-points;Five locations in space where the centrifugal force and the gravitational force of two bodies (m orbiting M) neutralize each other. A third, less massive body, located at any one of these points, will be held in equilibrium with respect to the other two. Three of the points, L1, L2, and L3, lie on a line joining the centers of M and m. L1 lies between M and m, near to m, L2 lies beyond m, and L3 on the other side of M beyond the orbit. The other two points, L4 and L5, which are the most stable, lie on either side of this line, in the orbit of m around M, each of them making an equilateral triangle with M and m. L4 lies in the m's orbit approximately 60° ahead of it, while L5 lies in the m's orbit approximately 60° behind m.
http://astrothesaurus.org/uat/430;Early type stars;Hot, luminous stars of spectral type O, B, A, and F0 to F5. They were originally thought, wrongly, to be at an earlier stage of evolution than late-type stars.
http://astrothesaurus.org/uat/430;Hot stars;Hot, luminous stars of spectral type O, B, A, and F0 to F5. They were originally thought, wrongly, to be at an earlier stage of evolution than late-type stars.
http://astrothesaurus.org/uat/429;Early type galaxies;In the Hubble classification, galaxies on the left part of the Hubble sequence. Early-type galaxies tend to have redder colors, higher average surface brightnesses, and lower neutral hydrogen content than late-type galaxies. This terminology is based on the obsolete and erroneous idea that elliptical and lenticular galaxies might be evolutionary precursors to spiral and barred spiral galaxies.
http://astrothesaurus.org/uat/422;Gravitational drag;The gravitational interaction between a relatively massive body and a field of much less massive bodies through which the massive body travels. As a result, the moving body loses momentum and kinetic energy. An example of dynamical friction is the sinking of massive stars to the center of a star cluster, a process called mass segregation. Dynamical friction plays an important role in stellar dynamics. It was first quantified by Chandrasekhar (1943).
http://astrothesaurus.org/uat/882;κ-mechanism;A process based on the effects of opacity (κ) that drives the pulsations of many types of variable stars. Consider a layer of material within a star and suppose that it undergoes inward contraction. This inward motion tends to compress the layer and increase the density. Therefore the layer becomes more opaque. If a certain amount of flux comes from the deeper layers it gets stuck in the high κ region. The energy accumulates and heat builds up beneath it. The pressure rises below the layer, pushing it outward. The layer expands as it moves outward, cools and becomes more transparent to radiation. Energy can now escape from below the layer, and pressure beneath the layer diminishes. The layer falls inward and the cycle repeats. The κ mechanism is believed to account for the pulsations of several star families, including Delta Scuti stars, Beta Cephei variables, Cepheids, and RR Lyrae stars.
http://astrothesaurus.org/uat/882;K mechanism;A process based on the effects of opacity (κ) that drives the pulsations of many types of variable stars. Consider a layer of material within a star and suppose that it undergoes inward contraction. This inward motion tends to compress the layer and increase the density. Therefore the layer becomes more opaque. If a certain amount of flux comes from the deeper layers it gets stuck in the high κ region. The energy accumulates and heat builds up beneath it. The pressure rises below the layer, pushing it outward. The layer expands as it moves outward, cools and becomes more transparent to radiation. Energy can now escape from below the layer, and pressure beneath the layer diminishes. The layer falls inward and the cycle repeats. The κ mechanism is believed to account for the pulsations of several star families, including Delta Scuti stars, Beta Cephei variables, Cepheids, and RR Lyrae stars.
http://astrothesaurus.org/uat/882;K-mechanism;A process based on the effects of opacity (κ) that drives the pulsations of many types of variable stars. Consider a layer of material within a star and suppose that it undergoes inward contraction. This inward motion tends to compress the layer and increase the density. Therefore the layer becomes more opaque. If a certain amount of flux comes from the deeper layers it gets stuck in the high κ region. The energy accumulates and heat builds up beneath it. The pressure rises below the layer, pushing it outward. The layer expands as it moves outward, cools and becomes more transparent to radiation. Energy can now escape from below the layer, and pressure beneath the layer diminishes. The layer falls inward and the cycle repeats. The κ mechanism is believed to account for the pulsations of several star families, including Delta Scuti stars, Beta Cephei variables, Cepheids, and RR Lyrae stars.
http://astrothesaurus.org/uat/878;K-type stars;An orange-red star of spectral type K with a surface temperature of about 3600-5000 K. The spectra of K stars are dominated by the H and K lines of calcium and lines of neutral iron and titanium, with molecular bands due to cyanogen (CN) and titanium dioxide (TiO). Examples are Arcturus and Aldebaran.
http://astrothesaurus.org/uat/878;Class K stars;An orange-red star of spectral type K with a surface temperature of about 3600-5000 K. The spectra of K stars are dominated by the H and K lines of calcium and lines of neutral iron and titanium, with molecular bands due to cyanogen (CN) and titanium dioxide (TiO). Examples are Arcturus and Aldebaran.
http://astrothesaurus.org/uat/892;Kruskal-Szekeres diagram;A diagram used to plot trajectories in space-time near a black hole. The vertical and horizontal axes are two complicated functions of time and distance from the black hole. Lines of constant time radiate from the origin of the diagram, with steeper slopes corresponding to later times. Lines of constant distance are hyperbolas, lines of constant time pass through the origin; photons always travel along diagonal lines at ±45° to the vertical. The trajectory of an object falling into the black hole is shown as a curving line moving upward on the diagram at less than 45° to the vertical.
http://astrothesaurus.org/uat/893;Edgeworth-Kuiper belt;A region of the Solar System extending roughly from the orbit of Neptune, or 30 astronomical units (AU), to 50 AU from the Sun that contains many small icy bodies. The Kuiper belt is now considered to be the source of the short-period comets.
http://astrothesaurus.org/uat/893;Edgeworth–Kuiper belt;A region of the Solar System extending roughly from the orbit of Neptune, or 30 astronomical units (AU), to 50 AU from the Sun that contains many small icy bodies. The Kuiper belt is now considered to be the source of the short-period comets.
http://astrothesaurus.org/uat/407;Intermediate polar stars;A type of cataclysmic variable binary star system with a white dwarf and a cool main-sequence secondary star.
http://astrothesaurus.org/uat/407;Intermediate polars;A type of cataclysmic variable binary star system with a white dwarf and a cool main-sequence secondary star.
http://astrothesaurus.org/uat/409;Dredge up;A process by which the nucleosynthesis products inside a star are drawn to upper layers of the star.
http://astrothesaurus.org/uat/889;Kirkwood gap;Regions in the asteroid belt within which few asteroids are found. The Kirkwood gaps are due to the perturbing effects of Jupiter through resonances with Jupiter's orbital period.
http://astrothesaurus.org/uat/401;Doppler effect;Effect of the relative motion of a wave source (light, sound) and the observer. If the source is moving away, the wavelength is stretched (shifted toward lower frequencies). If the source is approaching, the wavelength is compressed (shifted toward higher frequencies). These effects, known as Doppler shifts, are in the case of light waves called redshift and blueshift, respectively.
http://astrothesaurus.org/uat/1806;Wolf Rayet stars;A type of very luminous, very hot (as high as 50,000 K) stars whose spectrum is characterized by broad emission lines (mainly He I and He II), which are presumed to originate from material ejected from the star at very high (~ 2000 km s^-1) velocities. The most massive O stars (M > 25 solar masses for solar metallicity) become W-R stars around 2 and 3 million years after their birth, spending only some few hundreds of thousands of years (≤ 10^6 years) in this phase until they explode as type Ib and type Ic supernovae. The minimum stellar mass that an O star needs to reach the W-R phase and its duration is dependent on metallicity.
http://astrothesaurus.org/uat/1806;WR stars;A type of very luminous, very hot (as high as 50,000 K) stars whose spectrum is characterized by broad emission lines (mainly He I and He II), which are presumed to originate from material ejected from the star at very high (~ 2000 km s^-1) velocities. The most massive O stars (M > 25 solar masses for solar metallicity) become W-R stars around 2 and 3 million years after their birth, spending only some few hundreds of thousands of years (≤ 10^6 years) in this phase until they explode as type Ib and type Ic supernovae. The minimum stellar mass that an O star needs to reach the W-R phase and its duration is dependent on metallicity.
http://astrothesaurus.org/uat/1808;Einstein-Rosen Bridge;A hypothetical topological feature, based on general relativity, that connects two different points like a 'tunnel' in space-time. The most common concept of a wormhole is an Einstein-Rosen bridge. A trip through the wormhole could take much less time than a journey between the same starting and ending points in normal space. Wormholes have various types, intra-universe wormholes (connecting two distant regions of our Universe with each other) and inter-universe wormholes (that connect our Universe with another universe).
http://astrothesaurus.org/uat/1809;WZ Sge stars;A subclass of dwarf novae with an extremely long outburst period, comparable with that of a recurrent nova.
http://astrothesaurus.org/uat/1810;X-ray galaxies;The study of celestial bodies using their X-ray emission. X-ray astronomy deals mainly with Galactic and extragalactic phenomena involving very high-energy photon emissions, covering a band of energies between 0.1 keV and 500 keV. The research field includes: X-ray binaries, cataclysmic variables, pulsars, black holes, dark matter, active galaxies, galactic clusters X-ray transients. The Earth's atmosphere absorbs most X-rays coming from outer space. X-ray astronomy therefore requires observations to be done above atmosphere. The first rocket flight which successfully detected a cosmic source of X-ray emission was launched in 1962 by an American research group. A very bright source was detected that they named Scorpius X-1. Since then several dedicated X-ray astronomy satellites have been launched, among which: Uhuru, INTEGRAL, ROSAT, Rossi X-ray Timing Explorer (RXTE), Chandra X-ray Observatory, and XMM-Newton, which have contributed to important advances in astronomy.
http://astrothesaurus.org/uat/1811;X-ray binaries;A binary star system where one of the stars has evolved and collapsed into an extremely dense body such as a white dwarf, a neutron star, or a black hole. The enormous gravitational attraction of the massive, dense, but dim component pulls material from the brighter, less massive star in an accretion disk. The gravitational potential energy of the accreted matter is converted to heat by viscosity and eventually to high-energy photons in the X-ray range. The brightest X-ray binary is Scorpius X-1.
http://astrothesaurus.org/uat/813;Intergalactic matter;The matter or environment between the galaxies of a cluster.
http://astrothesaurus.org/uat/813;IGM;The matter or environment between the galaxies of a cluster.
http://astrothesaurus.org/uat/825;Interplanetary matter;The material contained in the solar system in the space through which the planets travel. It consists of the smaller objects such as asteroids, comets, meteorites and also a general pervading interplanetary dust. Moreover a plasma of charged particles streaming outward from the Sun in the form of the solar wind contributes to the interplanetary medium.
http://astrothesaurus.org/uat/825;Interplanetary material;The material contained in the solar system in the space through which the planets travel. It consists of the smaller objects such as asteroids, comets, meteorites and also a general pervading interplanetary dust. Moreover a plasma of charged particles streaming outward from the Sun in the form of the solar wind contributes to the interplanetary medium.
http://astrothesaurus.org/uat/1805;WN-type stars;A Wolf-Rayet star whose spectrum is dominated by emission lines of ionized nitrogen: N II 3995 Å, N III 4634-4661 Å, N III 5314 Å, N IV 3479-3484 Å, N IV 4058 Å, N V 4603 Å, N V 4619 Å, and N V 4933-4944 Å. This type is divided in sub-types WN2 to WN11.
http://astrothesaurus.org/uat/821;Interplanetary dust clouds;Particles of dust in the interplanetary medium. They are left-overs from the beginning of the solar system or from other sources such as sublimating comets. Their existence was first deduced from observations of zodiacal light.
http://astrothesaurus.org/uat/1828;Rho Cassiopeiae;An evolved, very massive star of spectral type F or G with a very high luminosity (~10^5 times solar) lying near the empirical upper luminosity boundary in the H-R diagram (Humphreys-Davidson limit). Yellow hypergiants have high mass loss rates (10^-5 - 10^-3 solar masses per year) and are in a short, transitional evolutionary stage. Their evolutionary state is thought to correspond to post-red supergiants rapidly evolving in blueward loops in the H-R diagram. In their post-RSG blueward evolution these stars enter a temperature range (6000-9000 K), called yellow void, with increased dynamical instability. Their link to other advanced evolutionary phases of massive stars such as Luminous Blue Variables and Wolf-Rayet stars is still an open issue in stellar evolution theory. The most famous yellow hypergiant is Rho Cassiopeiae.
http://astrothesaurus.org/uat/1828;Rho cas stars;An evolved, very massive star of spectral type F or G with a very high luminosity (~10^5 times solar) lying near the empirical upper luminosity boundary in the H-R diagram (Humphreys-Davidson limit). Yellow hypergiants have high mass loss rates (10^-5 - 10^-3 solar masses per year) and are in a short, transitional evolutionary stage. Their evolutionary state is thought to correspond to post-red supergiants rapidly evolving in blueward loops in the H-R diagram. In their post-RSG blueward evolution these stars enter a temperature range (6000-9000 K), called yellow void, with increased dynamical instability. Their link to other advanced evolutionary phases of massive stars such as Luminous Blue Variables and Wolf-Rayet stars is still an open issue in stellar evolution theory. The most famous yellow hypergiant is Rho Cassiopeiae.
http://astrothesaurus.org/uat/1834;YSO;Any star that has evolved past the protostar stage, but has not yet arrived on the main sequence. There is a variety of YSOs depending on their age, mass, and environment, including Herbig stars, T Tauri stars, and, in general, compact infrared sources embedded in molecular clouds.
http://astrothesaurus.org/uat/1834;YSOs;Any star that has evolved past the protostar stage, but has not yet arrived on the main sequence. There is a variety of YSOs depending on their age, mass, and environment, including Herbig stars, T Tauri stars, and, in general, compact infrared sources embedded in molecular clouds.
http://astrothesaurus.org/uat/803;Intercloud gas;A medium in which several molecular clouds are situated.
http://astrothesaurus.org/uat/805;Interferometric instrumentation;An arrangement of two or more separate telescopes placed at some distance from one another, each one receiving electromagnetic radiation (optical, infrared, or radio) from a celestial object and brought together to form an interference pattern.
http://astrothesaurus.org/uat/805;Interferometric instruments;An arrangement of two or more separate telescopes placed at some distance from one another, each one receiving electromagnetic radiation (optical, infrared, or radio) from a celestial object and brought together to form an interference pattern.
http://astrothesaurus.org/uat/1827;Y brown dwarfs;A type of ultra-cool brown dwarf with an effective temperature lower than 500 K. Near infrared spectra of these objects show deep absorption bands of H_{2}O and CH_4. So far only seven brown dwarf candidates belonging to this class have been found, all Y0 subtypes. These objects are very dim, with H magnitudes 19-23.  The precise definition of the Y class requires new findings in the future about these objects.
http://astrothesaurus.org/uat/1827;Y dwarf stars;A type of ultra-cool brown dwarf with an effective temperature lower than 500 K. Near infrared spectra of these objects show deep absorption bands of H_{2}O and CH_4. So far only seven brown dwarf candidates belonging to this class have been found, all Y0 subtypes. These objects are very dim, with H magnitudes 19-23.  The precise definition of the Y class requires new findings in the future about these objects.
http://astrothesaurus.org/uat/1827;Y-type brown dwarfs;A type of ultra-cool brown dwarf with an effective temperature lower than 500 K. Near infrared spectra of these objects show deep absorption bands of H_{2}O and CH_4. So far only seven brown dwarf candidates belonging to this class have been found, all Y0 subtypes. These objects are very dim, with H magnitudes 19-23.  The precise definition of the Y class requires new findings in the future about these objects.
http://astrothesaurus.org/uat/800;Total magnitude;The magnitude an extended object (nebula, galaxy, etc.) would have if all of its light were concentrated into a point source.
http://astrothesaurus.org/uat/802;Colliding galaxies;Galaxies that are close enough for their mutual gravitational attraction to produce perturbed shapes or extruded filaments of stellar material, called tidal tails. Most galaxies are in clusters, and gravitational interactions between them are common.
http://astrothesaurus.org/uat/1857;Astronomy simulations;The construction of a mathematical model to reproduce the characteristics of an astronomical phenomenon, system, or process, often using a computer, in order to infer information or solve problems.
http://astrothesaurus.org/uat/1852;X-ray transient;An X-ray source that enhances its emission well above its usual level for a period typically longer than a week. Recurrences can be periodic or aperiodic, but there is no obvious correlation between recurrence time and the luminosity amplitude of the outburst. X-ray transients seem to be divided into two classes: those associated with high-mass X-ray binary (HMXB) stars and those associated with low-mass X-ray binary (LMXB) stars. The HMXBs contain a neutron star or black hole paired with a massive star. Often, the stellar companion is a Be star, Be star, which sometimes sheds material from its equatorial region. In these systems, the transient event is characterized by having more higher energy X-rays in the spectrum. The LMXBs contain a neutron star or black hole orbiting around a cooler, low-mass star. These transient events often generate more lower-energy X-rays.
http://astrothesaurus.org/uat/1839;Zenith hour rate;The number of meteors expected to be seen under ideal conditions if the radiant of the meteoroid stream is at the zenith of the observer.
http://astrothesaurus.org/uat/1839;ZHR;The number of meteors expected to be seen under ideal conditions if the radiant of the meteoroid stream is at the zenith of the observer.
http://astrothesaurus.org/uat/1842;Zero age horizontal branch stars;A star that has arrived on the horizontal branch after leaving the red giant branch. It begins helium burning in its core.
http://astrothesaurus.org/uat/1842;ZAHB stars;A star that has arrived on the horizontal branch after leaving the red giant branch. It begins helium burning in its core.
http://astrothesaurus.org/uat/1842;ZAHB;A star that has arrived on the horizontal branch after leaving the red giant branch. It begins helium burning in its core.
http://astrothesaurus.org/uat/1848;DZ white dwarf;A white dwarf whose spectrum shows metal lines only; no H or He.
http://astrothesaurus.org/uat/1848;DZ white dwarf stars;A white dwarf whose spectrum shows metal lines only; no H or He.
http://astrothesaurus.org/uat/1849;DQ white dwarf;A white dwarf whose spectrum shows carbon features of any kind.
http://astrothesaurus.org/uat/1849;DQ white dwarf stars;A white dwarf whose spectrum shows carbon features of any kind.
http://astrothesaurus.org/uat/1840;Zenith sectors;A telescope that is mounted on a vertical axis or moves only a small amount from the vertical. It is primarily used to determine positional measurement of stars moving near the zenith. The advantage is that there is no atmospheric refraction occurring at the zenith. If a star on one night passes through the center of eyepiece, one must observe it six month later, and see if the star has been offset by the center. A shift would mean a measure of parallax.
http://astrothesaurus.org/uat/1875;Solar granule;One of the convective cells constituting the solar granulation.
http://astrothesaurus.org/uat/1875;Granule;One of the convective cells constituting the solar granulation.
http://astrothesaurus.org/uat/399;Telescope dome;A vault, having a circular plan and usually in the form of a portion of a sphere, that shelters an optical telescope.
http://astrothesaurus.org/uat/1410;RR Lyrae type variable stars;A member of a large class of pulsating stars of type A2-F6 with periods less than 1 day. They are similar to Cepheids, except that their periods are much shorter and are less luminous. RR Lyrae stars belong to Population II and are often found in globular clusters (hence one of their older names cluster variables) or elsewhere in the galactic halo. They are used as distance indicators (standard candle) out to more than 200 kpc.
http://astrothesaurus.org/uat/1410;Cluster type variable stars;A member of a large class of pulsating stars of type A2-F6 with periods less than 1 day. They are similar to Cepheids, except that their periods are much shorter and are less luminous. RR Lyrae stars belong to Population II and are often found in globular clusters (hence one of their older names cluster variables) or elsewhere in the galactic halo. They are used as distance indicators (standard candle) out to more than 200 kpc.
http://astrothesaurus.org/uat/1410;Bailey type stars;A member of a large class of pulsating stars of type A2-F6 with periods less than 1 day. They are similar to Cepheids, except that their periods are much shorter and are less luminous. RR Lyrae stars belong to Population II and are often found in globular clusters (hence one of their older names cluster variables) or elsewhere in the galactic halo. They are used as distance indicators (standard candle) out to more than 200 kpc.
http://astrothesaurus.org/uat/1410;RR Lyrae;A member of a large class of pulsating stars of type A2-F6 with periods less than 1 day. They are similar to Cepheids, except that their periods are much shorter and are less luminous. RR Lyrae stars belong to Population II and are often found in globular clusters (hence one of their older names cluster variables) or elsewhere in the galactic halo. They are used as distance indicators (standard candle) out to more than 200 kpc.
http://astrothesaurus.org/uat/1410;RR Lyrae variables;A member of a large class of pulsating stars of type A2-F6 with periods less than 1 day. They are similar to Cepheids, except that their periods are much shorter and are less luminous. RR Lyrae stars belong to Population II and are often found in globular clusters (hence one of their older names cluster variables) or elsewhere in the galactic halo. They are used as distance indicators (standard candle) out to more than 200 kpc.
http://astrothesaurus.org/uat/1419;S process;A nucleosynthesis process by which chemical elements heavier than copper are formed through a slow flux of neutrons absorbed by atomic nuclei (neutron-capture element). The capture of neutrons occurs on time scales that are long enough to enable unstable nuclei to decay via the emission of a beta particle before absorbing another neutron. Prominent s-process elements include barium, zirconium, and yttrium.
http://astrothesaurus.org/uat/1419;Slow-neutron-capture process;A nucleosynthesis process by which chemical elements heavier than copper are formed through a slow flux of neutrons absorbed by atomic nuclei (neutron-capture element). The capture of neutrons occurs on time scales that are long enough to enable unstable nuclei to decay via the emission of a beta particle before absorbing another neutron. Prominent s-process elements include barium, zirconium, and yttrium.
http://astrothesaurus.org/uat/92;Dome seeing;A measure of the blurring and degradation of the image of astronomical objects caused by turbulence in the Earth's atmosphere, including the telescope environment. Seeing causes the images of stars to break up into speckle patterns, which change very rapidly with time.
http://astrothesaurus.org/uat/93;Mural sextants;An instrument used mainly in nautical astronomy to determine the angular distances of celestial bodies above the horizon. The sextant consists of a 60° graduated arc, or limb, a small telescope, and two mirrors. Only half of one of the mirrors, the horizon glass, is silvered and, like the telescope, it is fastened to the frame supporting the limb. The other mirror, the index mirror, moves with an index arm pivoted at the center of the arc. The index arm is equipped with a vernier which moves along the limb. An object in direction S can be observed in the telescope through the un-silvered portion of the horizon glass. By moving the index arm, the second object S' is made to coincide with S in the telescope. According to the law of reflection, the angle between S and S' is double the angle between the mirrors. The angular distance between the objects can therefore be obtained from the measurement of angles between the planes of the mirrors.
http://astrothesaurus.org/uat/93;Framed sextants;An instrument used mainly in nautical astronomy to determine the angular distances of celestial bodies above the horizon. The sextant consists of a 60° graduated arc, or limb, a small telescope, and two mirrors. Only half of one of the mirrors, the horizon glass, is silvered and, like the telescope, it is fastened to the frame supporting the limb. The other mirror, the index mirror, moves with an index arm pivoted at the center of the arc. The index arm is equipped with a vernier which moves along the limb. An object in direction S can be observed in the telescope through the un-silvered portion of the horizon glass. By moving the index arm, the second object S' is made to coincide with S in the telescope. According to the law of reflection, the angle between S and S' is double the angle between the mirrors. The angular distance between the objects can therefore be obtained from the measurement of angles between the planes of the mirrors.
http://astrothesaurus.org/uat/93;Astronomer's sextants;An instrument used mainly in nautical astronomy to determine the angular distances of celestial bodies above the horizon. The sextant consists of a 60° graduated arc, or limb, a small telescope, and two mirrors. Only half of one of the mirrors, the horizon glass, is silvered and, like the telescope, it is fastened to the frame supporting the limb. The other mirror, the index mirror, moves with an index arm pivoted at the center of the arc. The index arm is equipped with a vernier which moves along the limb. An object in direction S can be observed in the telescope through the un-silvered portion of the horizon glass. By moving the index arm, the second object S' is made to coincide with S in the telescope. According to the law of reflection, the angle between S and S' is double the angle between the mirrors. The angular distance between the objects can therefore be obtained from the measurement of angles between the planes of the mirrors.
http://astrothesaurus.org/uat/95;au;A unit of length equal to 149,597,870,700 m exactly, with symbol 'au' (re-definition at the International Astronomical Union's 28th General Assembly in Beijing, China, August 20-31). The astronomical unit equals 1.5813 x 10^-5 light-years and 4.8481 x 10^-6 parsecs.
http://astrothesaurus.org/uat/95;AU;A unit of length equal to 149,597,870,700 m exactly, with symbol 'au' (re-definition at the International Astronomical Union's 28th General Assembly in Beijing, China, August 20-31). The astronomical unit equals 1.5813 x 10^-5 light-years and 4.8481 x 10^-6 parsecs.
http://astrothesaurus.org/uat/97;Astrophotographers;The photography of stars, other celestial bodies, and stellar fields.
http://astrothesaurus.org/uat/1880;Dark matter halos;A vast region surrounding a galaxy where dynamical tracers reveal a large amount of hidden mass. The halo has considerable mass but relatively low luminosity, suggesting the presence of a lot of dark matter.
http://astrothesaurus.org/uat/1880;Dark halo;A vast region surrounding a galaxy where dynamical tracers reveal a large amount of hidden mass. The halo has considerable mass but relatively low luminosity, suggesting the presence of a lot of dark matter.
http://astrothesaurus.org/uat/1880;Dark halos;A vast region surrounding a galaxy where dynamical tracers reveal a large amount of hidden mass. The halo has considerable mass but relatively low luminosity, suggesting the presence of a lot of dark matter.
